Timestamp,DeviceName,Mac,AX,AY,AZ,GX,GY,GZ,AngX,AngY,AngZ,HX,HY,HZ,Electric,Temp
2025-12-11 22:16:02.735,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.740,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.747,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.747,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.033,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.747,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.750,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.755,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.761,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.765,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.770,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.775,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
